owner_org,d_fiscal_year,total
aandc-aadnc,2017-2018,33118.1
cbsa-asfc,2017-2018,16494.45
cbsa-asfc,2018-2019,765756.11
cbsa-asfc,2019-2020,129804.55172413793
cbsa-asfc,2020-2021,573705.1109905359
cic,2018-2019,126161.808125
cic,2019-2020,215300.781875
cic,2020-2021,61856.96
cnsc-ccsn,2019-2020,66524.63408319649
cnsc-ccsn,2020-2021,111032.84519978106
crtc,2020-2021,92363.39
csc-scc,2017-2018,1399019.3934069185
csc-scc,2018-2019,3482658.5320644933
csc-scc,2019-2020,1881890.5454753367
csc-scc,2020-2021,6486061.132701113
dfatd-maecd,2018-2019,28720.87
dfatd-maecd,2019-2020,63837.990000000005
dfo-mpo,2017-2018,85566.29
dfo-mpo,2020-2021,68577.38
dnd-mdn,2017-2018,62317.689999999995
dnd-mdn,2018-2019,382199.32399635034
dnd-mdn,2019-2020,1009932.7820072992
dnd-mdn,2020-2021,231098.86399635035
ec,2019-2020,12176.55193548387
ec,2020-2021,5798.358064516129
ic,2017-2018,203712.44
ic,2018-2019,238321.98
ic,2019-2020,142745.22
isc-sac,2019-2020,38908.14
isc-sac,2020-2021,5024.755888650963
nbc-ccbn,2018-2019,41249.759999999995
nfb-onf,2019-2020,34172.52
nrc-cnrc,2017-2018,13386.260000000002
nrc-cnrc,2018-2019,224621.98
nrc-cnrc,2019-2020,76627.04
nrc-cnrc,2020-2021,17214.040604395603
nrcan-rncan,2018-2019,10919.449999999999
pwgsc-tpsgc,2017-2018,6364.390754716982
pwgsc-tpsgc,2018-2019,1190772.8611189998
pwgsc-tpsgc,2019-2020,556079.2183940323
pwgsc-tpsgc,2020-2021,626247.8902664237
rcmp-grc,2017-2018,638243.62
rcmp-grc,2018-2019,610161.7744444445
rcmp-grc,2019-2020,777388.4055555556
rcmp-grc,2020-2021,156379.22
tc,2017-2018,190799.99
tc,2018-2019,216762.2149246231
tc,2019-2020,155715.20507537687
tc,2020-2021,14180.48
vac-acc,2017-2018,11458.47
