d_fiscal_year,total,total_constant_2019_dollars
2017-2018,278190.36,286789.52
2018-2019,209595.48,214285.69
2019-2020,68022.81,66470.18
2020-2021,272838.75,259829.98
2021-2022,500943.95,459868.66
2022-2023,1721375.38,1540293.91
