d_fiscal_year,total,total_constant_2019_dollars
2017-2018,470840.28,483007.04
2018-2019,819689.05,832188.76
2019-2020,823457.38,810019.82
2020-2021,1547775.81,1470159.41
2021-2022,1198563.67,1116498.13
