d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2018-2019,32340.00,32838.58
2_professional_services,2017-2018,421719.18,434741.17
2_professional_services,2018-2019,755511.29,770305.15
2_professional_services,2019-2020,805829.38,793465.23
2_professional_services,2020-2021,1506248.31,1433025.54
2_professional_services,2021-2022,1195378.08,1115116.84
2_professional_services,2022-2023,605123.73,541327.00
3_information_technology,2017-2018,49121.10,50618.86
3_information_technology,2019-2020,17628.00,17285.24
3_information_technology,2020-2021,41527.50,39551.93
3_information_technology,2022-2023,314049.60,280850.70
9_human_capital,2018-2019,31837.76,32135.18
