d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,1723722.19,1775983.86
1_facilities_and_construction,2018-2019,1307319.53,1332722.12
1_facilities_and_construction,2019-2020,1264284.26,1254199.09
1_facilities_and_construction,2020-2021,1057024.54,1008673.55
1_facilities_and_construction,2022-2023,18564.75,16557.54
11_defence,2017-2018,1145601.21,1181353.56
11_defence,2018-2019,2806793.19,2857912.14
11_defence,2019-2020,3124572.89,3099871.42
11_defence,2020-2021,2960565.60,2819449.61
11_defence,2021-2022,655723.04,617686.99
11_defence,2022-2023,201023.40,179798.75
2_professional_services,2017-2018,88475.06,91209.92
2_professional_services,2018-2019,88475.06,90170.52
2_professional_services,2019-2020,97432.61,96871.18
2_professional_services,2020-2021,59390.14,56558.46
2_professional_services,2021-2022,13993.29,13251.58
3_information_technology,2020-2021,24923.55,23942.33
6_industrial_products_and_services,2017-2018,7320.79,7547.08
6_industrial_products_and_services,2018-2019,114816.09,116621.77
6_industrial_products_and_services,2019-2020,1775076.60,1757021.51
6_industrial_products_and_services,2020-2021,81401.29,76776.00
6_industrial_products_and_services,2021-2022,102269.03,96721.84
6_industrial_products_and_services,2022-2023,729093.38,648396.58
9_human_capital,2017-2018,107747.93,111078.53
9_human_capital,2018-2019,147989.37,150675.88
9_human_capital,2019-2020,172079.52,170706.84
9_human_capital,2020-2021,171609.35,163427.14
9_human_capital,2021-2022,171609.35,159549.62
9_human_capital,2022-2023,121601.14,108494.39
