d_most_recent_category,d_fiscal_year,total
1_facilities_and_construction,2017-2018,2194125.9315179973
1_facilities_and_construction,2018-2019,1777723.2702338272
1_facilities_and_construction,2019-2020,1735976.7768235176
1_facilities_and_construction,2020-2021,1527428.284930707
11_defence,2017-2018,492730.93186130136
11_defence,2018-2019,2153922.903002651
11_defence,2019-2020,2490015.1814403106
11_defence,2020-2021,2420571.612497224
2_professional_services,2017-2018,628469.0424356393
2_professional_services,2018-2019,628469.0424356393
2_professional_services,2019-2020,638906.0293117553
2_professional_services,2020-2021,599384.1265249406
3_information_technology,2020-2021,24923.55
6_industrial_products_and_services,2018-2019,107495.3
6_industrial_products_and_services,2019-2020,1767735.76
6_industrial_products_and_services,2020-2021,74080.50154320987
9_human_capital,2017-2018,107747.92707292708
9_human_capital,2018-2019,147989.3739965241
9_human_capital,2019-2020,172079.51632545952
9_human_capital,2020-2021,171609.35371254844
