d_fiscal_year,total,total_constant_2019_dollars
2017-2018,2723228.10,2805808.96
2018-2019,2753678.21,2802825.21
2019-2020,6800509.89,6691470.49
2020-2021,3261942.85,3109715.56
2021-2022,2320625.16,2171004.63
