owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2020-2021,14950.00,14087.02
aafc-aac,2021-2022,23575.00,21768.12
dfo-mpo,2019-2020,3289018.41,3213946.07
ec,2017-2018,3298.19,3400.14
isc-sac,2018-2019,2453758.97,2500780.70
isc-sac,2019-2020,3053277.10,3027135.00
isc-sac,2020-2021,2715397.92,2585929.60
isc-sac,2021-2022,1738847.21,1616650.87
isc-sac,2022-2023,2643860.91,2358266.13
nrc-cnrc,2022-2023,38253.60,34509.39
phac-aspc,2018-2019,104129.03,105506.21
phac-aspc,2019-2020,380832.79,377002.62
phac-aspc,2020-2021,459202.65,437308.18
phac-aspc,2021-2022,459202.65,426932.49
phac-aspc,2022-2023,547027.28,489188.06
pwgsc-tpsgc,2021-2022,34480.11,31169.47
rcmp-grc,2017-2018,2719929.91,2803565.88
rcmp-grc,2018-2019,195790.21,198970.83
rcmp-grc,2019-2020,77381.59,76960.76
rcmp-grc,2020-2021,72392.28,68810.92
rcmp-grc,2021-2022,64520.19,60498.39
rcmp-grc,2022-2023,19383.61,17344.53
