owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2017-2018,47460.00,48911.32
aafc-aac,2018-2019,68460.00,69711.38
aafc-aac,2019-2020,111930.00,110713.72
aafc-aac,2020-2021,62173.58,59305.14
aafc-aac,2021-2022,86606.22,80948.13
dnd-mdn,2017-2018,810186.01,834818.46
dnd-mdn,2018-2019,1136396.00,1157922.64
dnd-mdn,2019-2020,735300.51,729867.23
dnd-mdn,2020-2021,494555.58,473023.23
dnd-mdn,2021-2022,413209.35,386643.44
pc,2017-2018,20874.28,21449.51
pc,2019-2020,436060.07,435533.94
pc,2021-2022,63950.56,59245.06
phac-aspc,2017-2018,26778.62,27522.02
phac-aspc,2018-2019,28864.50,29164.81
rcmp-grc,2017-2018,44216.27,45671.40
rcmp-grc,2019-2020,178033.28,175352.57
rcmp-grc,2020-2021,306519.56,292227.92
rcmp-grc,2021-2022,128486.28,122060.04
