d_fiscal_year,total,total_constant_2019_dollars
2017-2018,2160086.78,2225385.30
2018-2019,899142.40,917459.96
2019-2020,967158.75,956996.72
2020-2021,1276065.06,1216004.57
2021-2022,1974612.27,1847425.53
