d_fiscal_year,total,total_constant_2019_dollars
2017-2018,806273.49,827439.65
2018-2019,250640.97,254380.85
2019-2020,770847.52,763480.35
2020-2021,1134487.23,1075470.61
2021-2022,2107970.75,1955625.57
