owner_org,d_fiscal_year,total,total_constant_2019_dollars
cfia-acia,2017-2018,24916.50,25513.36
cic,2019-2020,260072.79,257473.67
cic,2020-2021,106758.27,101318.90
cic,2021-2022,72456.29,65593.81
dfatd-maecd,2017-2018,24973.00,25561.67
dfatd-maecd,2018-2019,83448.81,84334.65
dfatd-maecd,2019-2020,264398.93,262096.21
dfatd-maecd,2020-2021,713101.74,675785.92
dfatd-maecd,2021-2022,1731552.26,1606676.92
dnd-mdn,2017-2018,97404.08,99980.35
dnd-mdn,2018-2019,97581.14,98935.10
dnd-mdn,2019-2020,137727.28,136869.51
dnd-mdn,2020-2021,160646.06,152682.74
dnd-mdn,2021-2022,74566.95,70371.43
esdc-edsc,2017-2018,16461.06,16886.52
esdc-edsc,2018-2019,7919.94,8080.13
esdc-edsc,2019-2020,72848.16,71585.57
hc-sc,2017-2018,342041.97,351261.29
isc-sac,2019-2020,6137.87,6000.46
isc-sac,2020-2021,1737.13,1639.82
opc-cpvp,2020-2021,79937.33,75719.63
osfi-bsif,2018-2019,0.00,0.00
phac-aspc,2017-2018,300476.89,308236.46
phac-aspc,2018-2019,61691.07,63030.97
tbs-sct,2019-2020,29662.50,29454.93
tc,2020-2021,72306.70,68323.61
tc,2021-2022,229495.17,213073.65
