d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
2_professional_services,2017-2018,806273.49,831470.58
2_professional_services,2018-2019,250640.97,255131.44
2_professional_services,2019-2020,510774.73,506277.37
2_professional_services,2020-2021,921539.82,874642.36
2_professional_services,2021-2022,1873914.57,1740651.69
2_professional_services,2022-2023,1015742.58,909250.03
3_information_technology,2019-2020,260072.79,257624.93
3_information_technology,2020-2021,106758.27,101468.80
3_information_technology,2021-2022,24431.59,22520.29
3_information_technology,2022-2023,37311.84,33386.79
