owner_org,d_fiscal_year,total,total_constant_2019_dollars
cbsa-asfc,2019-2020,64263.10,63492.91
csps-efpc,2019-2020,24920.03,24620.94
dfo-mpo,2020-2021,14044.37,13320.27
dfo-mpo,2021-2022,569577.42,532988.36
dnd-mdn,2017-2018,5441376.88,5607178.91
dnd-mdn,2018-2019,7073331.60,7195837.32
dnd-mdn,2019-2020,4435369.60,4408887.54
dnd-mdn,2020-2021,5030012.43,4790490.40
dnd-mdn,2021-2022,4612957.19,4307493.98
nrc-cnrc,2019-2020,214273.88,209475.01
nrc-cnrc,2020-2021,2320.45,2186.78
nrcan-rncan,2020-2021,3615.95,3429.51
nrcan-rncan,2021-2022,87988.02,82335.76
pwgsc-tpsgc,2020-2021,29864.54,28556.89
rcmp-grc,2017-2018,67383.93,69410.05
rcmp-grc,2018-2019,36261.23,37170.68
rcmp-grc,2020-2021,505312.85,480393.84
rcmp-grc,2021-2022,408036.54,381314.40
tc,2017-2018,60511.33,62426.82
tc,2019-2020,33404.71,32795.79
tc,2020-2021,44621.75,42158.80
tc,2021-2022,10498.18,9545.69
