d_most_recent_category,total,percentage
6_industrial_products_and_services,8850419.449106904,0.38692192729475733
5_transportation_and_logistics,7957351.137541444,0.34787883851192547
3_information_technology,3949689.7562647057,0.17267221983072373
1_facilities_and_construction,1572337.6610626222,0.06873933169776168
11_defence,343616.6019293821,0.0150222030304347
8_security_and_protection,170636.3,0.0074598640710874745
10_office_management,29864.54,0.0013056155633095346
