d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,582754.59,599359.74
1_facilities_and_construction,2018-2019,1814068.62,1844001.18
1_facilities_and_construction,2019-2020,2816940.11,2786992.61
1_facilities_and_construction,2020-2021,986301.71,939192.43
1_facilities_and_construction,2021-2022,23730.00,22441.97
6_industrial_products_and_services,2018-2019,13492.20,13836.53
6_industrial_products_and_services,2020-2021,14840.49,14075.34
6_industrial_products_and_services,2021-2022,59752.51,56763.99
