d_fiscal_year,total,total_constant_2019_dollars
2017-2018,4092424.24,4218925.48
2018-2019,4092424.24,4170847.95
2019-2020,4183266.09,4150777.90
2020-2021,4092424.24,3897300.25
2021-2022,1056106.08,999728.13
