owner_org,d_fiscal_year,total
cfia-acia,2017-2018,39840.77
cfia-acia,2018-2019,18393.52
cic,2017-2018,11262.448369565218
cic,2018-2019,24044.071630434784
cic,2019-2020,17811.820276497696
cic,2020-2021,21060.179723502304
dnd-mdn,2017-2018,30372.200000000004
ec,2017-2018,17163.67
ec,2019-2020,104506.27999999998
irb-cisr,2019-2020,93434.38
nfb-onf,2017-2018,37140
nrc-cnrc,2019-2020,107703.19684931508
nrc-cnrc,2020-2021,22827.923150684932
nrcan-rncan,2018-2019,11491.75
osfi-bsif,2019-2020,24749
pc,2017-2018,10134.81
pwgsc-tpsgc,2018-2019,366921.15364194324
pwgsc-tpsgc,2019-2020,1613163.3851841681
pwgsc-tpsgc,2020-2021,1889594.879738122
ssc-spc,2019-2020,12791.040000000003
statcan,2017-2018,78710.13
