owner_org,d_fiscal_year,total,total_constant_2019_dollars
dfatd-maecd,2017-2018,1329429.46,1369706.25
dfatd-maecd,2018-2019,3087035.10,3156615.90
dfatd-maecd,2019-2020,1335958.95,1321026.57
dfatd-maecd,2020-2021,1937491.31,1843780.61
dfatd-maecd,2021-2022,2300986.67,2135289.60
dfatd-maecd,2022-2023,2353054.44,2104594.77
osgg-bsgg,2021-2022,518.07,468.33
osgg-bsgg,2022-2023,3205.00,2867.85
pwgsc-tpsgc,2019-2020,11865.00,11761.95
