owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2017-2018,5706939.76,5859611.64
aafc-aac,2018-2019,4351629.13,4407074.88
aafc-aac,2019-2020,4296085.46,4287327.54
aafc-aac,2020-2021,4431645.07,4336799.09
aafc-aac,2021-2022,4195510.61,3159441.85
aandc-aadnc,2017-2018,618180.17,635098.08
aandc-aadnc,2018-2019,32696.13,33069.74
aandc-aadnc,2019-2020,263955.73,263418.95
aandc-aadnc,2020-2021,60991.19,59709.63
aandc-aadnc,2021-2022,81989.97,62220.49
acoa-apeca,2017-2018,87033.06,89398.65
acoa-apeca,2018-2019,116579.11,118089.70
acoa-apeca,2019-2020,49777.52,49675.56
acoa-apeca,2021-2022,26834.31,12130.50
atssc-scdata,2017-2018,13546.71,13909.84
atssc-scdata,2018-2019,38416.56,38908.68
atssc-scdata,2019-2020,22576.38,22529.79
atssc-scdata,2020-2021,16950.00,16445.37
atssc-scdata,2021-2022,13221.00,10043.21
cas-satj,2017-2018,3737718.35,3833310.41
cas-satj,2018-2019,4299022.63,4353974.68
cas-satj,2019-2020,4209206.97,4200098.50
cas-satj,2020-2021,5679038.57,5581445.95
cas-satj,2021-2022,4520635.00,3387322.47
cbsa-asfc,2017-2018,4595660.30,4718487.50
cbsa-asfc,2018-2019,12589322.17,12749276.77
cbsa-asfc,2019-2020,13524536.23,13497834.08
cbsa-asfc,2020-2021,11861982.91,11612102.32
cbsa-asfc,2021-2022,9365268.75,7199010.20
ced-dec,2017-2018,88364.72,90732.17
ced-dec,2018-2019,97324.49,98634.84
ced-dec,2019-2020,151431.06,151120.89
ced-dec,2020-2021,187923.18,183974.49
ced-dec,2021-2022,233955.21,177721.83
cer-rec,2017-2018,163816.55,166630.48
cer-rec,2018-2019,68557.12,69619.90
cer-rec,2019-2020,14200.00,14170.91
cfia-acia,2017-2018,1311000.69,1345333.60
cfia-acia,2018-2019,1464957.84,1483628.22
cfia-acia,2019-2020,1574920.39,1571621.17
cfia-acia,2020-2021,1678035.56,1639858.32
cfia-acia,2021-2022,1740413.66,1309247.45
chrc-ccdp,2020-2021,10735.00,10489.93
chrc-ccdp,2021-2022,12718.15,9661.22
cic,2017-2018,4481379.80,4601141.83
cic,2018-2019,5140784.88,5206337.86
cic,2019-2020,6438803.20,6425603.76
cic,2020-2021,11357806.76,11141540.70
cic,2021-2022,15756500.53,11907141.29
cihr-irsc,2017-2018,326966.00,335730.49
cihr-irsc,2018-2019,361645.00,366337.34
cihr-irsc,2019-2020,346584.56,345874.66
cihr-irsc,2020-2021,353644.80,346213.92
cihr-irsc,2021-2022,254815.00,193567.77
cnsc-ccsn,2017-2018,491973.84,505161.46
cnsc-ccsn,2018-2019,541956.09,548860.83
cnsc-ccsn,2019-2020,592495.81,591338.30
cnsc-ccsn,2020-2021,368894.29,359521.15
cnsc-ccsn,2021-2022,409922.01,311325.44
cpc-cpp,2017-2018,67484.33,69685.73
cpc-cpp,2018-2019,36514.70,36930.99
cpc-cpp,2019-2020,37764.13,37746.90
cra-arc,2017-2018,2328787.87,2409535.98
cra-arc,2018-2019,118609.03,120131.44
cra-arc,2019-2020,147864.01,147531.64
cra-arc,2020-2021,2730113.35,2659366.75
cra-arc,2021-2022,3179735.50,2415455.61
csa-asc,2017-2018,2332628.56,2395155.89
csa-asc,2018-2019,2272797.01,2301801.34
csa-asc,2019-2020,2394167.59,2389262.42
csa-asc,2020-2021,2427826.59,2376088.56
csa-asc,2021-2022,4308372.76,216962.66
csc-scc,2017-2018,15431180.84,15833746.59
csc-scc,2018-2019,16686034.96,16901821.46
csc-scc,2019-2020,13808492.22,13778967.11
csc-scc,2020-2021,22351344.41,21886086.77
csc-scc,2021-2022,17087789.56,12839605.04
csps-efpc,2018-2019,11395.62,11539.00
csps-efpc,2019-2020,10639.38,10610.46
csps-efpc,2020-2021,11300.00,11062.56
csps-efpc,2021-2022,11300.00,8583.94
cta-otc,2021-2022,56178.71,36213.80
dfatd-maecd,2017-2018,6343724.82,6504664.43
dfatd-maecd,2018-2019,8679988.38,8786544.33
dfatd-maecd,2019-2020,6816692.75,6802978.01
dfatd-maecd,2020-2021,7683010.31,7521527.69
dfatd-maecd,2021-2022,7626640.02,5782313.30
dfo-mpo,2017-2018,5610271.61,5771978.87
dfo-mpo,2018-2019,7208283.16,7295620.58
dfo-mpo,2019-2020,7622680.34,7610128.38
dfo-mpo,2020-2021,6930262.74,6814151.79
dfo-mpo,2021-2022,8239685.37,6084597.70
dnd-mdn,2017-2018,24211230.95,24852385.65
dnd-mdn,2018-2019,26264352.57,26596170.15
dnd-mdn,2019-2020,32277685.03,32211468.63
dnd-mdn,2020-2021,25867027.74,25300102.17
dnd-mdn,2021-2022,34996602.19,26573344.03
ec,2017-2018,3426135.81,3517954.95
ec,2018-2019,533658.44,540221.78
ec,2019-2020,4048812.75,4040862.14
ec,2020-2021,3823984.86,3759645.46
ec,2021-2022,3278967.24,2380743.52
elections,2017-2018,105110.99,107714.68
elections,2018-2019,165993.14,168022.54
elections,2019-2020,515698.30,514643.51
elections,2020-2021,63236.25,60968.36
elections,2021-2022,74186.73,54250.28
esdc-edsc,2017-2018,7948379.23,8161369.86
esdc-edsc,2018-2019,7717715.53,7819770.14
esdc-edsc,2019-2020,7780847.63,7765177.73
esdc-edsc,2020-2021,22857481.27,22230729.09
esdc-edsc,2021-2022,35957690.17,27249377.47
feddevontario,2018-2019,41964.76,42509.81
feddevontario,2019-2020,47931.71,47833.53
feddevontario,2020-2021,48667.83,47645.21
feddevontario,2021-2022,51658.36,39241.78
fin,2018-2019,21625.49,21922.65
fintrac-canafe,2017-2018,207710.98,213278.78
fintrac-canafe,2018-2019,214525.69,217263.36
fintrac-canafe,2019-2020,217274.20,216829.17
fintrac-canafe,2020-2021,131499.80,132650.12
hc-sc,2017-2018,3770688.68,3871076.62
hc-sc,2018-2019,3587763.43,3633732.91
hc-sc,2019-2020,3805342.64,3797223.58
hc-sc,2020-2021,5238154.05,5123945.52
hc-sc,2021-2022,6606493.41,5000313.60
iaac-aeic,2019-2020,15468.34,15489.55
ic,2017-2018,2789947.88,2864733.89
ic,2018-2019,2909998.54,2947151.98
ic,2019-2020,2897260.00,2891324.86
ic,2020-2021,2616581.44,2561591.48
ic,2021-2022,2857307.46,2170458.75
infc,2017-2018,84599.69,86867.43
infc,2018-2019,154528.30,156504.18
infc,2019-2020,220102.48,219651.65
infc,2020-2021,258535.78,253103.36
infc,2021-2022,188860.06,143465.74
irb-cisr,2019-2020,1609866.31,1606664.78
irb-cisr,2020-2021,2002134.88,1953259.52
irb-cisr,2021-2022,2086786.75,1584456.42
isc-sac,2018-2019,51323.86,51978.83
isc-sac,2020-2021,775780.15,756921.86
isc-sac,2021-2022,911928.16,660522.17
jus,2017-2018,2866624.88,2943272.33
jus,2018-2019,3134874.28,3174865.84
jus,2019-2020,3363020.62,3356114.31
jus,2020-2021,3488855.87,3415541.94
jus,2021-2022,3437500.33,2610876.10
lac-bac,2017-2018,286671.92,294133.14
lac-bac,2018-2019,40344.48,40862.78
lac-bac,2019-2020,281506.17,280929.57
lac-bac,2020-2021,2036258.10,1993471.71
lac-bac,2021-2022,2065656.94,1569156.50
mgerc-ceegm,2017-2018,15211.71,15481.46
mpcc-cppm,2017-2018,1040.00,1057.86
mpcc-cppm,2018-2019,33620.63,34072.71
mpcc-cppm,2019-2020,35078.09,35006.24
mpcc-cppm,2020-2021,28678.20,28288.53
mpcc-cppm,2021-2022,31459.37,21478.59
nbc-ccbn,2017-2018,555770.00,570667.70
nbc-ccbn,2018-2019,524014.33,530701.55
nbc-ccbn,2019-2020,608746.67,607568.37
nbc-ccbn,2020-2021,568896.00,556942.21
nbc-ccbn,2021-2022,595530.00,452388.66
nrc-cnrc,2017-2018,3683896.34,3781891.57
nrc-cnrc,2018-2019,3508056.16,3552958.35
nrc-cnrc,2019-2020,3733526.76,3725333.45
nrc-cnrc,2020-2021,4181506.27,4089073.40
nrc-cnrc,2021-2022,4554007.79,3427974.72
nrcan-rncan,2017-2018,3488132.83,3582063.20
nrcan-rncan,2018-2019,3810878.61,3859287.51
nrcan-rncan,2019-2020,3722472.69,3714449.09
nrcan-rncan,2020-2021,4161443.81,4065667.68
nrcan-rncan,2021-2022,4534646.03,3337719.73
nserc-crsng,2017-2018,58086.61,59643.65
nserc-crsng,2018-2019,60144.93,60912.47
nserc-crsng,2020-2021,137780.18,133614.97
nserc-crsng,2021-2022,133396.76,101333.57
osfi-bsif,2017-2018,53680.62,54710.18
osfi-bsif,2018-2019,320629.02,324899.62
osfi-bsif,2019-2020,159458.68,159116.32
osfi-bsif,2020-2021,313397.96,305893.85
osfi-bsif,2021-2022,628391.58,422313.85
pbc-clcc,2018-2019,149327.60,151258.92
pbc-clcc,2019-2020,167844.10,167500.31
pbc-clcc,2020-2021,171044.01,167449.99
pc,2017-2018,1855260.06,1907920.31
pc,2018-2019,1897679.93,1920918.43
pc,2019-2020,1686534.09,1683340.92
pc,2020-2021,1364516.45,1339645.74
pc,2021-2022,1843898.09,1461542.56
pch,2017-2018,1408782.38,1442757.56
pch,2018-2019,734203.57,742130.83
pch,2019-2020,794815.24,794274.06
pch,2020-2021,362554.53,349452.91
pch,2021-2022,490976.51,283361.36
pco-bcp,2017-2018,3206231.99,3291785.42
pco-bcp,2018-2019,3407784.67,3452470.54
pco-bcp,2019-2020,4114303.64,4106265.23
pco-bcp,2020-2021,2585627.58,2531278.85
pco-bcp,2021-2022,2837710.44,2128846.52
phac-aspc,2018-2019,184284.02,186635.76
phac-aspc,2019-2020,1476534.93,1478521.08
phac-aspc,2020-2021,11330961.36,11004206.85
phac-aspc,2021-2022,26228554.08,20966018.46
ppsc-sppc,2017-2018,648400.15,665458.40
ppsc-sppc,2018-2019,1053674.45,1067050.56
ppsc-sppc,2019-2020,1036815.12,1034691.45
ppsc-sppc,2020-2021,1050319.41,1026829.19
ppsc-sppc,2021-2022,1153572.38,876300.21
ps-sp,2017-2018,104915.11,107727.41
ps-sp,2018-2019,108197.02,109577.78
ps-sp,2019-2020,110722.00,110503.39
ps-sp,2020-2021,109157.60,106863.96
ps-sp,2021-2022,71950.69,54656.65
psc-cfp,2019-2020,10892.07,10883.84
pwgsc-tpsgc,2017-2018,30898386.52,31723135.13
pwgsc-tpsgc,2018-2019,29187983.32,29553264.44
pwgsc-tpsgc,2019-2020,31384245.39,31318026.79
pwgsc-tpsgc,2020-2021,24909433.90,24327753.14
pwgsc-tpsgc,2021-2022,25141326.41,18959678.32
rcmp-grc,2017-2018,61314385.83,62959968.65
rcmp-grc,2018-2019,74856248.92,75797836.77
rcmp-grc,2019-2020,68681207.25,68541401.20
rcmp-grc,2020-2021,45844832.08,45089985.81
rcmp-grc,2021-2022,70716875.41,52814620.34
ssc-spc,2017-2018,3754440.80,3855518.01
ssc-spc,2018-2019,3765014.53,3812941.67
ssc-spc,2019-2020,4004011.34,3996126.41
ssc-spc,2020-2021,4010854.70,3926536.87
ssc-spc,2021-2022,4311750.15,3232895.91
statcan,2017-2018,13464.15,13825.06
statcan,2018-2019,2076591.38,2103091.83
statcan,2019-2020,1994374.57,1988189.95
statcan,2020-2021,1946386.80,1904070.27
statcan,2021-2022,1658284.86,1254515.35
tbs-sct,2017-2018,214096.98,217968.10
tbs-sct,2018-2019,655827.59,664219.83
tbs-sct,2019-2020,633831.94,632526.21
tbs-sct,2020-2021,699340.19,682466.74
tbs-sct,2021-2022,622091.18,472224.83
tc,2017-2018,3722896.97,3822465.12
tc,2018-2019,3419650.75,3463385.03
tc,2019-2020,3762239.72,3754493.91
tc,2020-2021,3656366.43,3580485.83
tc,2021-2022,3748981.04,2826498.81
vac-acc,2017-2018,1165599.44,1197311.99
vac-acc,2018-2019,947536.21,959746.85
vac-acc,2019-2020,1219626.07,1217141.70
vac-acc,2020-2021,944096.22,924258.62
vac-acc,2021-2022,967791.96,715431.26
vrab-tacra,2017-2018,11571.82,11882.01
vrab-tacra,2018-2019,10206.02,10336.26
vrab-tacra,2019-2020,13541.94,13514.20
wage,2020-2021,11703.55,11228.62
wage,2021-2022,15806.52,14428.68
