d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,1249081.56,1279034.02
1_facilities_and_construction,2018-2019,1931505.34,1961540.63
1_facilities_and_construction,2019-2020,1466175.43,1456483.57
1_facilities_and_construction,2020-2021,2633554.92,2505699.74
1_facilities_and_construction,2021-2022,1367981.16,1272352.65
6_industrial_products_and_services,2019-2020,199110.23,194652.79
