d_most_recent_category,d_fiscal_year,total
1_facilities_and_construction,2017-2018,132168.12133032753
1_facilities_and_construction,2018-2019,231459.88267835954
1_facilities_and_construction,2019-2020,360986.40991722496
1_facilities_and_construction,2020-2021,280114.8415222122
10_office_management,2020-2021,17936.1
2_professional_services,2017-2018,5476.3688212927755
2_professional_services,2018-2019,34463.355513307986
2_professional_services,2019-2020,34557.77566539924
3_information_technology,2019-2020,15572.59
3_information_technology,2020-2021,14808.78
5_transportation_and_logistics,2018-2019,22317.5
6_industrial_products_and_services,2017-2018,1277374.2828901734
6_industrial_products_and_services,2018-2019,283950.7273308211
6_industrial_products_and_services,2019-2020,993547.3298230199
6_industrial_products_and_services,2020-2021,1862529.0301576813
