d_most_recent_category,total,percentage
6_industrial_products_and_services,6581460.21,0.7581
1_facilities_and_construction,1673290.46,0.1927
0_other,214622.82,0.0247
2_professional_services,93250.84,0.0107
3_information_technology,46809.34,0.0054
4_medical,31797.99,0.0037
5_transportation_and_logistics,22317.50,0.0026
10_office_management,17936.10,0.0021
