d_fiscal_year,total,total_constant_2019_dollars
2017-2018,1415018.77,1455330.66
2018-2019,572191.47,580567.39
2019-2020,1379125.68,1363232.07
2020-2021,2052708.86,1955356.05
2021-2022,1052581.14,976410.77
