d_fiscal_year,total,total_constant_2019_dollars
2017-2018,3123071.61,3219069.36
2018-2019,3159420.29,3215704.33
2019-2020,1665885.03,1652516.14
2020-2021,2022401.18,1929422.23
2021-2022,2142317.84,2004697.58
