d_most_recent_it_subcategory,d_fiscal_year,total,total_constant_2019_dollars
it_devices_equipment,2017-2018,1328086.02,1369368.33
it_devices_equipment,2018-2019,1378012.54,1402513.00
it_devices_equipment,2019-2020,1505336.10,1493328.07
it_devices_equipment,2020-2021,1501223.16,1429645.86
it_devices_equipment,2021-2022,1501223.16,1395725.69
it_devices_equipment,2022-2023,1465627.18,1311800.28
it_software_licensing,2017-2018,1218933.57,1256601.33
it_software_licensing,2018-2019,1161051.24,1184103.21
it_software_licensing,2020-2021,361067.75,344774.59
it_software_licensing,2021-2022,480984.41,447183.55
