owner_org,d_fiscal_year,total
dnd-mdn,2017-2018,2705863.10
dnd-mdn,2018-2019,2355773.84
dnd-mdn,2019-2020,962060.34
dnd-mdn,2020-2021,2530349.43
nrcan-rncan,2019-2020,62150.00
