d_most_recent_category,d_fiscal_year,total
1_facilities_and_construction,2017-2018,290941.8995041322
1_facilities_and_construction,2018-2019,1560226.0209884073
1_facilities_and_construction,2019-2020,1570678.7195074605
1_facilities_and_construction,2020-2021,667468.3841770069
11_defence,2019-2020,10528.56
6_industrial_products_and_services,2017-2018,44800
