normalized_vendor_name,original_vendor_name
NUR CONSTRUCTION,NUR Construction Ltd.
NUR CONSTRUCTION,NUR Construction Inc.
NUR CONSTRUCTION,NUR CONSTRUCTION LTD
NUR CONSTRUCTION,nur construction
NUR CONSTRUCTION,NUR Construction LTD
NUR CONSTRUCTION,nur construction ltd
NUR CONSTRUCTION,NUR Construction
NUR CONSTRUCTION,Nur Construction LTD
NUR CONSTRUCTION,Nur Construction Ltd
NUR CONSTRUCTION,NUR Construction Ltd
NUR CONSTRUCTION,Nur Construction
NUR CONSTRUCTION,Nur Construction Ltd.
NUR CONSTRUCTION,Nur construction Ltd
NUR CONSTRUCTION,NUR CONSTRUCTION
NUR CONSTRUCTION,NUR CONSTRUCTION ltd
