d_most_recent_it_subcategory,d_fiscal_year,total,total_constant_2019_dollars
it_devices_equipment,2018-2019,18150.00,18319.55
it_other,2017-2018,630809.78,649670.32
it_other,2018-2019,330434.82,335201.78
it_other,2019-2020,48546.86,48319.75
