d_vendor_name,overall_total
SOFTCHOICE,416159.83
NISHA TECHONOLOGIES,173973.40
ITEX,49195.72
ADGA GROUP,45872.20
AVI SPL CANADA,43565.39
QMR,22019.00
MICROSOFT CANADA,18957.02
DELL COMPUTER,11529.00
TOTEM OFFISOURCE,10760.26
