d_fiscal_year,total,total_constant_2019_dollars
2017-2018,524103.77,540286.15
2018-2019,564596.47,575416.22
2019-2020,576275.46,571608.28
2020-2021,581921.90,554175.55
2021-2022,574793.66,534440.03
2022-2023,852895.04,761050.65
