d_fiscal_year,total,total_constant_2019_dollars
2017-2018,1362881.60,1390743.95
2018-2019,5312351.49,5381181.66
2019-2020,5283289.15,5274552.71
2020-2021,13885609.70,13528305.56
2021-2022,17204287.96,13019353.10
