d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
11_defence,2017-2018,172277.49,176895.48
11_defence,2018-2019,1737286.08,1761682.59
11_defence,2019-2020,2425948.76,2422487.96
11_defence,2020-2021,10635915.08,10360400.91
11_defence,2021-2022,15366559.49,11673059.70
5_transportation_and_logistics,2017-2018,1190604.10,1213848.47
5_transportation_and_logistics,2018-2019,3575065.42,3619499.06
5_transportation_and_logistics,2019-2020,2857340.40,2852064.75
5_transportation_and_logistics,2020-2021,3249694.62,3167904.65
5_transportation_and_logistics,2021-2022,1837728.47,1346293.40
