d_most_recent_category,d_fiscal_year,total
11_defence,2017-2018,172277.4949675348
11_defence,2018-2019,1737286.0758808334
11_defence,2019-2020,2425948.7554830746
11_defence,2020-2021,10635915.07969083
5_transportation_and_logistics,2017-2018,1190604.1020306642
5_transportation_and_logistics,2018-2019,3575065.418701537
5_transportation_and_logistics,2019-2020,2857340.397150745
5_transportation_and_logistics,2020-2021,3249694.6236949214
