d_fiscal_year,total,total_constant_2019_dollars
2017-2018,348865.80,357853.88
2018-2019,713895.35,723574.13
2019-2020,2916038.68,2891746.20
2020-2021,1752416.80,1668251.43
2021-2022,901662.89,768593.65
