owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2017-2018,561406.97,577880.54
aafc-aac,2018-2019,1530714.96,1552604.21
aafc-aac,2019-2020,489011.64,480215.49
aafc-aac,2020-2021,124729.80,118622.22
aafc-aac,2021-2022,147670.49,138184.29
aandc-aadnc,2018-2019,64410.00,65906.90
cfia-acia,2017-2018,63201.76,64943.42
cfia-acia,2019-2020,90517.35,88530.43
cgc-ccg,2017-2018,96150.60,98957.24
cgc-ccg,2021-2022,9045.76,8419.28
csc-scc,2017-2018,249413.33,256981.44
csc-scc,2018-2019,255342.36,258757.23
csc-scc,2019-2020,1134054.79,1134912.43
csc-scc,2021-2022,1871.45,1701.65
dfo-mpo,2018-2019,785533.19,795300.96
dfo-mpo,2019-2020,2537867.93,2485245.91
dfo-mpo,2020-2021,10309293.30,9829037.05
dfo-mpo,2021-2022,451707.80,418093.01
dnd-mdn,2017-2018,1974802.52,2034406.19
dnd-mdn,2018-2019,2957088.62,3004020.66
dnd-mdn,2019-2020,4221033.24,4181565.72
dnd-mdn,2020-2021,2648882.36,2524590.91
dnd-mdn,2021-2022,2811709.11,2627562.70
ec,2017-2018,311755.07,321088.80
ec,2018-2019,284414.13,289933.26
ec,2019-2020,240835.77,238903.04
ec,2020-2021,332353.95,316590.11
ec,2021-2022,529710.94,487577.98
elections,2018-2019,212544.51,214789.42
elections,2019-2020,318852.71,317960.50
elections,2020-2021,25086.97,23952.23
elections,2021-2022,49945.03,46736.61
hc-sc,2019-2020,3093.14,3019.46
hc-sc,2020-2021,144538.93,137898.83
hc-sc,2021-2022,30513.44,28553.28
nrc-cnrc,2017-2018,66101.43,67922.99
nrc-cnrc,2018-2019,94727.00,95910.11
nrc-cnrc,2019-2020,528184.74,517378.31
nrc-cnrc,2020-2021,681784.60,647172.37
nrc-cnrc,2021-2022,135997.92,126883.07
nrcan-rncan,2017-2018,72433.00,74429.04
nrcan-rncan,2018-2019,262489.50,266571.09
nrcan-rncan,2019-2020,121133.39,119535.05
nrcan-rncan,2020-2021,37155.45,35049.89
nrcan-rncan,2021-2022,524618.88,490917.91
pc,2018-2019,349703.18,356882.53
pc,2019-2020,366693.19,359649.67
pc,2020-2021,92796.45,87450.94
phac-aspc,2017-2018,67063.12,68951.02
phac-aspc,2018-2019,59629.18,60277.66
polar-polaire,2020-2021,557903.60,530440.40
pwgsc-tpsgc,2018-2019,134387.41,136431.72
pwgsc-tpsgc,2019-2020,181600.50,180780.16
pwgsc-tpsgc,2020-2021,1028806.43,976355.81
rcmp-grc,2017-2018,229935.26,236413.67
rcmp-grc,2018-2019,141533.41,144226.92
rcmp-grc,2019-2020,168652.51,166634.81
rcmp-grc,2020-2021,120442.50,114448.78
rcmp-grc,2021-2022,33064.50,31404.95
ssc-spc,2021-2022,32506.02,29887.85
statcan,2020-2021,16145.89,15526.91
tc,2018-2019,164430.00,165832.30
tc,2019-2020,235831.00,230213.33
tc,2020-2021,11625.80,11082.56
tc,2021-2022,90788.41,84503.57
