d_fiscal_year,total,total_constant_2019_dollars
2017-2018,452812.54,466681.44
2018-2019,467332.06,475724.61
2019-2020,761052.09,753888.11
2020-2021,961932.04,916975.36
2021-2022,750927.38,700112.12
