owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2020-2021,15244.67,14476.24
aafc-aac,2021-2022,39412.48,36164.40
aafc-aac,2022-2023,16255.61,14385.33
dfatd-maecd,2019-2020,11497.50,11412.63
dfo-mpo,2022-2023,61740.00,54825.28
dnd-mdn,2017-2018,32640.00,33643.21
dnd-mdn,2018-2019,189279.32,192052.32
dnd-mdn,2019-2020,120127.10,120484.65
dnd-mdn,2020-2021,338093.48,322837.03
dnd-mdn,2021-2022,577711.18,536382.61
dnd-mdn,2022-2023,154575.34,139622.39
ec,2017-2018,24890.98,25661.36
ec,2019-2020,24000.00,23452.20
ec,2020-2021,72800.00,68724.94
ec,2021-2022,41399.30,37824.29
ec,2022-2023,182611.01,162339.58
esdc-edsc,2019-2020,6974.45,6832.04
esdc-edsc,2020-2021,17925.55,17115.12
esdc-edsc,2021-2022,3762.28,3401.04
esdc-edsc,2022-2023,36137.72,32336.18
hc-sc,2018-2019,67907.56,68705.04
hc-sc,2019-2020,387072.17,383645.60
hc-sc,2020-2021,421643.70,401540.01
hc-sc,2021-2022,329810.94,306633.69
hc-sc,2022-2023,110085.65,98995.11
nrc-cnrc,2018-2019,33000.00,33308.27
nrc-cnrc,2019-2020,269329.93,263300.82
nrc-cnrc,2021-2022,272000.00,251956.79
nrc-cnrc,2022-2023,25000.00,22233.67
nrcan-rncan,2018-2019,28743.75,29012.26
nrcan-rncan,2019-2020,27710.28,27210.38
nrcan-rncan,2020-2021,31447.96,29953.59
nrcan-rncan,2021-2022,6922.49,6555.57
nrcan-rncan,2022-2023,40375.29,35850.69
pco-bcp,2022-2023,9293.24,8224.01
