d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2018-2019,145741.23,147362.66
1_facilities_and_construction,2019-2020,100805.19,101146.48
2_professional_services,2017-2018,24890.98,25536.96
2_professional_services,2018-2019,67907.56,68630.10
2_professional_services,2019-2020,687376.54,676627.58
2_professional_services,2020-2021,527613.92,501046.23
2_professional_services,2021-2022,697584.74,646080.78
3_information_technology,2018-2019,28743.75,29026.56
3_information_technology,2019-2020,24937.50,24556.71
6_industrial_products_and_services,2021-2022,22800.26,20593.19
9_human_capital,2017-2018,32640.00,33480.11
9_human_capital,2018-2019,76538.08,77695.01
9_human_capital,2019-2020,33592.20,33422.63
9_human_capital,2020-2021,369541.44,352068.13
9_human_capital,2021-2022,584633.67,542194.87
