d_fiscal_year,total,total_constant_2019_dollars
2017-2018,471247.71,485280.86
2018-2019,475675.25,483778.28
2019-2020,741810.38,734749.40
2020-2021,686692.28,655032.67
2021-2022,642859.82,596696.86
