d_fiscal_year,total,total_constant_2019_dollars
2017-2018,57020.95,58507.85
2018-2019,1787976.19,1809203.99
2019-2020,3184576.88,3157184.02
2020-2021,104003.39,98732.20
2021-2022,563985.95,23019.53
