owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2017-2018,681707.94,695533.96
aafc-aac,2018-2019,1078665.90,1091595.97
aafc-aac,2019-2020,997965.01,996090.79
aafc-aac,2020-2021,427492.66,409775.80
aafc-aac,2021-2022,778411.39,339092.97
cfia-acia,2017-2018,89960.42,91784.11
cfia-acia,2018-2019,405282.82,409912.87
cfia-acia,2019-2020,175891.97,175555.82
cfia-acia,2020-2021,237073.19,225223.20
cfia-acia,2021-2022,288902.58,185372.77
cgc-ccg,2020-2021,2289.94,2164.48
cgc-ccg,2021-2022,34310.06,18545.96
dfo-mpo,2017-2018,53751.95,54976.30
dfo-mpo,2018-2019,266002.69,268663.08
dfo-mpo,2019-2020,164629.96,164855.69
dfo-mpo,2020-2021,359744.30,350968.92
dfo-mpo,2021-2022,115018.40,57309.59
dnd-mdn,2019-2020,143351.72,143240.06
dnd-mdn,2021-2022,33359.04,21967.58
ec,2017-2018,46800.01,47945.09
ec,2018-2019,27769.77,28085.63
ec,2019-2020,601158.14,599672.75
ec,2020-2021,28764.02,27188.08
ec,2021-2022,338627.59,253562.81
hc-sc,2017-2018,124743.00,127249.25
hc-sc,2018-2019,297643.30,301735.56
hc-sc,2019-2020,125518.35,125487.95
hc-sc,2020-2021,111071.24,107986.40
hc-sc,2021-2022,232461.21,140872.25
nrc-cnrc,2017-2018,310928.62,317927.31
nrc-cnrc,2018-2019,1427823.62,1444584.92
nrc-cnrc,2019-2020,1147514.59,1144919.47
nrc-cnrc,2020-2021,626858.44,601704.80
nrc-cnrc,2021-2022,391763.72,94349.92
phac-aspc,2017-2018,1918394.79,1958398.19
phac-aspc,2018-2019,2987954.92,3023789.16
phac-aspc,2019-2020,2576467.01,2572752.07
phac-aspc,2020-2021,1726697.08,1659272.21
phac-aspc,2021-2022,9133434.87,6448233.25
rcmp-grc,2017-2018,89324.31,90886.30
rcmp-grc,2018-2019,189261.40,191427.97
