d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
11_defence,2017-2018,210875.41,216889.81
11_defence,2018-2019,290746.06,294516.06
11_defence,2019-2020,216128.44,215599.84
11_defence,2021-2022,11460.34,10350.98
2_professional_services,2017-2018,15865.20,16274.50
2_professional_services,2021-2022,8738.71,7911.05
3_information_technology,2017-2018,931898.43,956633.78
3_information_technology,2018-2019,1182875.34,1199386.92
3_information_technology,2019-2020,925144.05,911891.33
3_information_technology,2020-2021,711215.12,677367.54
3_information_technology,2021-2022,1234512.88,1145161.63
