owner_org,d_fiscal_year,total,total_constant_2019_dollars
cnsc-ccsn,2020-2021,12036.75,11493.59
cnsc-ccsn,2021-2022,25173.99,23233.38
cnsc-ccsn,2022-2023,31901.49,28557.33
csa-asc,2022-2023,5183.76,4588.05
dfo-mpo,2021-2022,51348.01,46466.39
dfo-mpo,2022-2023,83693.49,75285.30
dnd-mdn,2017-2018,210875.41,217946.41
dnd-mdn,2018-2019,244013.63,247896.26
dnd-mdn,2019-2020,472663.53,468893.10
dnd-mdn,2020-2021,363530.52,346197.63
dnd-mdn,2021-2022,374990.86,348343.62
dnd-mdn,2022-2023,456446.06,408322.43
hc-sc,2020-2021,56289.14,53050.24
hc-sc,2021-2022,169485.97,159009.33
ic,2017-2018,78797.25,81059.56
ic,2018-2019,80731.76,81822.10
ic,2021-2022,34521.50,31334.09
ic,2022-2023,11451.70,10158.71
nrc-cnrc,2017-2018,488539.92,504596.41
nrc-cnrc,2018-2019,365609.30,371829.74
nrc-cnrc,2019-2020,560770.57,553895.10
nrc-cnrc,2020-2021,362106.60,345241.05
nrc-cnrc,2021-2022,605699.51,562135.97
nrc-cnrc,2022-2023,2688662.04,2399645.07
nrcan-rncan,2017-2018,380426.46,391991.90
nrcan-rncan,2018-2019,736534.27,748939.14
nrcan-rncan,2019-2020,364373.47,358754.39
nrcan-rncan,2020-2021,256132.00,245680.78
nrcan-rncan,2021-2022,343992.16,320474.51
nrcan-rncan,2022-2023,305084.39,271250.31
pc,2020-2021,24650.64,23285.72
pc,2021-2022,12842.70,11609.60
