owner_org,d_fiscal_year,total
cnsc-ccsn,2020-2021,12036.752438356165
dnd-mdn,2017-2018,210875.41103948426
dnd-mdn,2018-2019,290746.0645833334
dnd-mdn,2019-2020,216128.43541666667
hc-sc,2020-2021,56289.13701369863
ic,2017-2018,78797.25
ic,2018-2019,80731.76
nrc-cnrc,2017-2018,488539.91899619205
nrc-cnrc,2018-2019,365609.3022527675
nrc-cnrc,2019-2020,560770.5744572663
nrc-cnrc,2020-2021,362106.5973592684
nrcan-rncan,2017-2018,380426.45647397835
nrcan-rncan,2018-2019,736534.2748957226
nrcan-rncan,2019-2020,364373.47240356274
nrcan-rncan,2020-2021,271495.3902688689
pc,2020-2021,24650.64
