d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,5535.87,5706.99
1_facilities_and_construction,2018-2019,5535.87,5641.95
1_facilities_and_construction,2019-2020,621.84,623.76
11_defence,2018-2019,3286209.99,3337479.01
11_defence,2019-2020,2619079.01,2615804.88
11_defence,2020-2021,10145.96,9741.69
5_transportation_and_logistics,2019-2020,54341.66,54182.52
5_transportation_and_logistics,2020-2021,185207.14,177911.61
5_transportation_and_logistics,2022-2023,43573.38,38915.83
6_industrial_products_and_services,2019-2020,10754.48,10656.42
