owner_org,d_fiscal_year,total,total_constant_2019_dollars
aandc-aadnc,2017-2018,16636.35,17136.11
aandc-aadnc,2018-2019,4449.26,4562.80
aandc-aadnc,2019-2020,14374.65,14114.55
aandc-aadnc,2020-2021,10825.35,10254.76
cbsa-asfc,2019-2020,31175.20,30634.40
cbsa-asfc,2020-2021,18025.71,17123.42
cbsa-asfc,2021-2022,132308.00,124941.65
dfatd-maecd,2017-2018,14635.66,15060.56
dfatd-maecd,2018-2019,14581.11,14835.26
dfatd-maecd,2019-2020,4162.48,4177.62
dfatd-maecd,2020-2021,14361.79,13654.82
dfatd-maecd,2021-2022,356469.83,331820.65
dnd-mdn,2021-2022,24361.53,22648.59
ec,2017-2018,22635.58,23294.65
ic,2019-2020,87768.59,86110.50
ic,2020-2021,75082.06,71463.74
ic,2021-2022,203281.75,189975.51
isc-sac,2019-2020,4516.36,4408.78
isc-sac,2020-2021,12043.64,11426.65
nrc-cnrc,2017-2018,15844.53,16328.55
nrc-cnrc,2018-2019,7437.60,7573.55
nrc-cnrc,2019-2020,20244.94,20050.87
nrc-cnrc,2020-2021,11290.62,10721.89
nrc-cnrc,2021-2022,99500.00,93108.22
pwgsc-tpsgc,2017-2018,111619.65,114912.69
pwgsc-tpsgc,2018-2019,112115.90,114102.90
pwgsc-tpsgc,2019-2020,178160.70,175531.05
pwgsc-tpsgc,2020-2021,292275.63,278339.28
pwgsc-tpsgc,2021-2022,266100.15,248871.14
rcmp-grc,2017-2018,20638.80,21266.86
sirc-csars,2018-2019,11652.50,11906.35
ssc-spc,2017-2018,32862.40,33816.78
ssc-spc,2019-2020,115594.13,113476.83
ssc-spc,2020-2021,334179.24,318976.15
ssc-spc,2021-2022,320504.30,301909.10
