d_fiscal_year,total,total_constant_2019_dollars
2017-2018,234872.97,241816.20
2018-2019,150236.36,152980.86
2019-2020,455997.06,448504.61
2020-2021,768084.03,731960.72
2021-2022,1402525.56,1313274.86
