owner_org,d_fiscal_year,total,total_constant_2019_dollars
cbsa-asfc,2017-2018,8333.33,8588.74
cbsa-asfc,2018-2019,8333.33,8485.66
cbsa-asfc,2019-2020,4885.84,4883.26
ced-dec,2017-2018,441011.28,453884.94
ced-dec,2018-2019,84947.08,86809.61
ced-dec,2019-2020,132469.33,130624.13
cic,2018-2019,21930.47,22117.50
cra-arc,2017-2018,39269.72,40459.67
cra-arc,2018-2019,22184.36,22549.38
csc-scc,2017-2018,215210.76,221141.34
csc-scc,2018-2019,310784.01,315132.03
csc-scc,2019-2020,189465.41,189325.26
csc-scc,2020-2021,43691.87,41676.75
csc-scc,2021-2022,19818.53,18295.27
csps-efpc,2017-2018,45984.71,47251.92
csps-efpc,2018-2019,253921.99,256087.51
csps-efpc,2019-2020,129602.98,129637.29
dfatd-maecd,2018-2019,26880.99,27110.24
dfatd-maecd,2019-2020,611967.32,614193.20
dfatd-maecd,2020-2021,386629.63,368936.15
dfatd-maecd,2021-2022,198884.69,189499.02
dnd-mdn,2017-2018,292005.39,300110.96
dnd-mdn,2018-2019,563305.72,571145.52
dnd-mdn,2019-2020,796221.74,780623.99
dnd-mdn,2020-2021,1117751.99,1062866.22
dnd-mdn,2021-2022,585109.04,538193.92
ec,2019-2020,80475.60,79716.79
elections,2019-2020,10304.06,10291.63
fin,2017-2018,119898.09,123470.46
fin,2018-2019,83013.46,84530.86
fin,2019-2020,83240.89,82572.88
fin,2020-2021,83013.46,79142.91
fin,2021-2022,66415.75,62100.75
hc-sc,2018-2019,114661.73,116064.89
hc-sc,2019-2020,189269.14,188749.77
hc-sc,2020-2021,8675.91,8176.14
hc-sc,2021-2022,12695.89,11712.29
jus,2018-2019,69007.06,69595.57
nbc-ccbn,2018-2019,28294.00,28666.63
nfb-onf,2017-2018,14365.72,14820.47
nfb-onf,2018-2019,24558.67,24768.11
nfb-onf,2019-2020,140340.50,138893.47
nrc-cnrc,2021-2022,31502.37,28644.18
pc,2018-2019,77854.80,78518.77
pc,2019-2020,7293.65,7320.18
pch,2017-2018,236817.84,243987.54
pch,2018-2019,119337.65,121053.55
pch,2019-2020,320132.10,313754.91
pch,2020-2021,261390.45,248649.21
pch,2021-2022,113121.62,104367.04
phac-aspc,2018-2019,15913.79,16145.92
phac-aspc,2019-2020,64481.59,63923.46
pwgsc-tpsgc,2017-2018,3891533.70,4009544.40
pwgsc-tpsgc,2018-2019,8687713.01,8841731.28
pwgsc-tpsgc,2019-2020,7915155.28,7862119.40
pwgsc-tpsgc,2020-2021,3231929.56,3082246.06
pwgsc-tpsgc,2021-2022,1214191.67,1145418.92
rcmp-grc,2018-2019,61650.25,62176.02
rcmp-grc,2019-2020,73340.85,71593.82
tbs-sct,2017-2018,85945.87,88402.08
tbs-sct,2020-2021,56334.13,53785.43
tbs-sct,2021-2022,63962.21,60564.51
tc,2017-2018,281595.30,289355.25
tc,2019-2020,44567.99,43506.35
tc,2021-2022,137226.54,127602.35
