owner_org,d_fiscal_year,total
cbsa-asfc,2017-2018,8333.333333333334
cbsa-asfc,2018-2019,8333.333333333334
cbsa-asfc,2019-2020,4885.844748858448
ced-dec,2017-2018,441011.2753488372
ced-dec,2018-2019,84947.08465116279
ced-dec,2019-2020,132469.33000000002
cic,2018-2019,21930.47
cra-arc,2017-2018,39269.71656565656
cra-arc,2018-2019,22184.36
csc-scc,2017-2018,215210.76
csc-scc,2018-2019,310784.01
csc-scc,2019-2020,189465.41
csc-scc,2020-2021,43691.87
csps-efpc,2017-2018,45984.71
csps-efpc,2018-2019,253921.9927272727
csps-efpc,2019-2020,129602.97727272726
dfatd-maecd,2018-2019,26880.99
dfatd-maecd,2019-2020,611967.3200000001
dfatd-maecd,2020-2021,386629.6317776006
dnd-mdn,2017-2018,292005.3904774683
dnd-mdn,2018-2019,563305.7229236945
dnd-mdn,2019-2020,796221.7435462056
dnd-mdn,2020-2021,1117751.9930526316
ec,2019-2020,80475.6
elections,2019-2020,10304.06
fin,2017-2018,119898.08842970178
fin,2018-2019,83013.45842970177
fin,2019-2020,83240.89256238588
fin,2020-2021,83013.45842970177
hc-sc,2018-2019,114661.72848484849
hc-sc,2019-2020,189269.1390909091
hc-sc,2020-2021,8675.912424242424
jus,2018-2019,69007.06
nbc-ccbn,2018-2019,28294
nfb-onf,2017-2018,14365.720000000001
nfb-onf,2018-2019,24558.67
nfb-onf,2019-2020,140340.5
pc,2018-2019,77854.8
pc,2019-2020,7293.65
pch,2017-2018,236817.84000000003
pch,2018-2019,119337.65000000001
pch,2019-2020,320132.10000000003
pch,2020-2021,261390.44999999998
phac-aspc,2018-2019,15913.787142857143
phac-aspc,2019-2020,64481.59285714286
pwgsc-tpsgc,2017-2018,7456384.719437475
pwgsc-tpsgc,2018-2019,12576686.627179665
pwgsc-tpsgc,2019-2020,11809888.040375499
pwgsc-tpsgc,2020-2021,3819370.1339808786
rcmp-grc,2018-2019,61650.25
rcmp-grc,2019-2020,73340.85
tbs-sct,2017-2018,85945.87000000001
tbs-sct,2020-2021,56334.1339409346
tc,2017-2018,281595.3
tc,2019-2020,44567.99
