d_fiscal_year,total,total_constant_2019_dollars
2017-2018,4083945.00,4154096.33
2018-2019,4240478.84,4281515.73
2019-2020,5285821.54,5292233.93
2020-2021,4899109.67,4774888.47
2021-2022,1595352.03,674864.34
