d_fiscal_year,total,total_constant_2019_dollars
2017-2018,1150022.49,1178950.27
2018-2019,1455248.03,1476978.67
2019-2020,961421.23,951618.46
2020-2021,942028.58,895568.80
2021-2022,1805026.51,1092096.99
