normalized_vendor_name,original_vendor_name
KWC ARCHITECTS,KWC ARCHITECTS INC.
KWC ARCHITECTS,Kwc Architects Inc.
KWC ARCHITECTS,KWC ARCHITECTS
KWC ARCHITECTS,KWC Architects Inc
KWC ARCHITECTS,KWC ARCHITECTS INC
