owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2017-2018,219550.65,224812.95
aafc-aac,2018-2019,118803.21,120574.52
aafc-aac,2019-2020,25345.69,25131.80
cbsa-asfc,2019-2020,41116.96,40502.33
cbsa-asfc,2020-2021,28337.36,26934.25
ec,2017-2018,72225.48,74097.08
ec,2018-2019,72225.48,73348.69
hc-sc,2019-2020,47793.35,47012.45
hc-sc,2020-2021,34696.65,33016.89
ic,2021-2022,44239.50,40329.01
nrc-cnrc,2017-2018,133130.55,136526.15
nrc-cnrc,2018-2019,0.00,0.00
nrc-cnrc,2019-2020,48649.65,47472.30
nrc-cnrc,2020-2021,109661.11,104235.20
nrc-cnrc,2021-2022,502194.60,461117.98
nrcan-rncan,2017-2018,81268.47,83188.11
nrcan-rncan,2018-2019,24588.11,24830.03
nrcan-rncan,2019-2020,11708.62,11750.25
pwgsc-tpsgc,2017-2018,656678.10,673489.23
pwgsc-tpsgc,2018-2019,1248507.00,1267244.61
pwgsc-tpsgc,2019-2020,799672.88,792506.66
pwgsc-tpsgc,2020-2021,782164.22,743580.28
pwgsc-tpsgc,2021-2022,1271423.17,1169576.00
