owner_org,d_fiscal_year,total
aafc-aac,2017-2018,219550.64532407408
aafc-aac,2018-2019,118803.20523493215
aafc-aac,2019-2020,25345.689440993792
cbsa-asfc,2019-2020,41116.95744
cbsa-asfc,2020-2021,28337.36256
ec,2017-2018,72225.48078817733
ec,2018-2019,72225.48078817733
hc-sc,2019-2020,47793.35
hc-sc,2020-2021,34696.65
nrc-cnrc,2017-2018,133130.54781961103
nrc-cnrc,2018-2019,0
nrc-cnrc,2019-2020,48649.649217171245
nrc-cnrc,2020-2021,109661.11078282876
nrcan-rncan,2017-2018,81268.47
nrcan-rncan,2018-2019,24588.107419354837
nrcan-rncan,2019-2020,11708.62258064516
pwgsc-tpsgc,2017-2018,643847.3423199877
pwgsc-tpsgc,2018-2019,1239631.2369160843
pwgsc-tpsgc,2019-2020,786806.9638656232
pwgsc-tpsgc,2020-2021,769333.4540604532
