d_most_recent_category,d_fiscal_year,total
1_facilities_and_construction,2017-2018,1150022.4862518501
1_facilities_and_construction,2018-2019,1439993.0303585487
1_facilities_and_construction,2019-2020,961421.2325444334
1_facilities_and_construction,2020-2021,942028.5774032819
2_professional_services,2017-2018,0
2_professional_services,2018-2019,15255
2_professional_services,2019-2020,0
2_professional_services,2020-2021,0
