normalized_vendor_name,original_vendor_name
UNIVERSITY OF OTTAWA,UNIVERSITY OF OTTAWA
UNIVERSITY OF OTTAWA,U OF OTTAWA
UNIVERSITY OF OTTAWA,"U OF OTTAWA ,INNOVATION SUPPORT"
UNIVERSITY OF OTTAWA,University of Ottawa
UNIVERSITY OF OTTAWA,Université d'Ottawa
UNIVERSITY OF OTTAWA,UNIVERSITE D'OTTAWA
UNIVERSITY OF OTTAWA,Univeristy of Ottawa
UNIVERSITY OF OTTAWA,"Université d'Ottawa, faculté des Arts"
UNIVERSITY OF OTTAWA,"UNIVERSITÉ D'OTTAWA, FACULTÉ DES ARTS"
UNIVERSITY OF OTTAWA,"Universite d'Ottawa, faculte des Arts"
UNIVERSITY OF OTTAWA,Universite d'Ottawa
UNIVERSITY OF OTTAWA,UNIVERSITY OF OTTAWA TECHNOLOGY
UNIVERSITY OF OTTAWA,*UNIVERSITY OF OTTAWA
UNIVERSITY OF OTTAWA,UNIVERSITY OF OTTAWA/UNIVERSITÉ D'OTTAWA
UNIVERSITY OF OTTAWA,UNIVERSITY OF OTTAWA EXECUTIVE MBA PROGRAM
UNIVERSITY OF OTTAWA,UNIVERSITY OF OTTAWA HEART INSTITUTE
UNIVERSITY OF OTTAWA,"Universite D'Ottawa, Faculte Des"
UNIVERSITY OF OTTAWA,University of Ottawa/Odell House
UNIVERSITY OF OTTAWA,UNIVERSITÉ D'OTTAWA
UNIVERSITY OF OTTAWA,UNIVERSITY OF OTTAWA TECHNOLOGY TRANSFER & BUSINESS SITE
UNIVERSITY OF OTTAWA,"UNIVERSITE D'OTTAWA, FACULTE DES"
UNIVERSITY OF OTTAWA,UNIVERSITY OF OTTAWA FACULTY OF SO
UNIVERSITY OF OTTAWA,University of Ottawa - CONTINUING EDUCATION
UNIVERSITY OF OTTAWA,"UNIV OF OTTAWA,SCHOOL OF MANAGEMENT"
UNIVERSITY OF OTTAWA,University Of Ottawa
UNIVERSITY OF OTTAWA,University of Ottawa Technology Transfer and Business Enterprise
UNIVERSITY OF OTTAWA,"UNIVERSITY OF OTTAWA,"
UNIVERSITY OF OTTAWA,UNIVERSITY OF OTTAWA PROFESSIONAL
UNIVERSITY OF OTTAWA,Universite D'Ottawa
UNIVERSITY OF OTTAWA,University of Ottawa (Centre for Continuing Education)
UNIVERSITY OF OTTAWA,Université D'Ottawa
UNIVERSITY OF OTTAWA,UNIVERISTY OF OTTAWA
UNIVERSITY OF OTTAWA,Université d'Ottawa (École supérieure d'affaires publiques et internationales)
UNIVERSITY OF OTTAWA,UNIVERSITÉ D'OTTAWA (ÉCOLE SUPÉRIEURE D'AFFAIRES PUBLIQUES ET INTERNATIONALES)
UNIVERSITY OF OTTAWA,UNIVERSITY OF OTTAWA FINANCIAL SERVICES
UNIVERSITY OF OTTAWA,University of Ottawa/Telfer School of Management
UNIVERSITY OF OTTAWA,UNIVERSITY OTTAWA
UNIVERSITY OF OTTAWA,UNIVERSITY OF OTTAWA CENTRE FOR EXECUTIVE EDUCATION TEFLER EXECUTIVE MBA
UNIVERSITY OF OTTAWA,University of Ottawa / Université d'Ottawa
UNIVERSITY OF OTTAWA,University of Ottawa / Universite d'Ottawa
UNIVERSITY OF OTTAWA,UNIVERSITY OF OTTAWA RESEARCH PARTNERSHIPS
UNIVERSITY OF OTTAWA,University of Ottawa - Innovation Support Services
UNIVERSITY OF OTTAWA,University of Ottawa Residences
UNIVERSITY OF OTTAWA,UNIVERSITY OFOTTAWA
UNIVERSITY OF OTTAWA,University of Ottawa Faculté de droit
