owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2017-2018,18539.06,19196.16
aafc-aac,2018-2019,20340.00,20606.57
aafc-aac,2021-2022,24806.25,14532.96
aandc-aadnc,2018-2019,10652.78,10768.03
aandc-aadnc,2019-2020,51347.55,51309.29
aandc-aadnc,2020-2021,3105.54,3115.49
cbsa-asfc,2017-2018,152550.00,156033.10
cbsa-asfc,2019-2020,32544.00,32425.53
cic,2021-2022,11865.00,2091.07
cnsc-ccsn,2017-2018,18746.39,19097.35
cnsc-ccsn,2018-2019,216637.60,219551.50
cnsc-ccsn,2019-2020,328493.38,327820.54
cnsc-ccsn,2020-2021,80847.80,79383.52
cnsc-ccsn,2021-2022,25948.55,19688.21
cpc-cpp,2017-2018,47344.61,48198.00
cpc-cpp,2018-2019,2327.68,2352.38
cra-arc,2019-2020,22600.20,22589.89
crtc,2019-2020,27300.00,27337.43
crtc,2020-2021,12600.00,12710.22
csa-asc,2017-2018,209288.01,214898.09
csa-asc,2018-2019,209288.01,211958.84
csa-asc,2019-2020,209861.40,209431.55
csa-asc,2020-2021,209288.01,204890.40
csa-asc,2021-2022,87155.56,80101.47
csps-efpc,2020-2021,40000.00,39698.04
dfatd-maecd,2017-2018,89779.09,91779.98
dfatd-maecd,2018-2019,14803.19,14953.41
dfatd-maecd,2019-2020,41508.39,41367.40
dfatd-maecd,2020-2021,122354.53,119210.81
dfatd-maecd,2021-2022,24015.75,22112.78
dfo-mpo,2018-2019,29380.00,29800.77
dfo-mpo,2019-2020,103335.11,102941.33
dfo-mpo,2020-2021,11865.00,11290.85
dnd-mdn,2017-2018,48756.48,49886.92
dnd-mdn,2018-2019,741025.42,751272.19
dnd-mdn,2019-2020,1254348.65,1251271.15
dnd-mdn,2020-2021,2601264.19,2530866.66
dnd-mdn,2021-2022,1980701.38,1580644.99
ec,2017-2018,102519.36,104309.25
ec,2018-2019,166970.84,169204.79
ec,2019-2020,114305.36,114142.23
ec,2020-2021,42363.31,40727.50
ec,2021-2022,81610.45,39665.54
elections,2017-2018,14812.00,15108.52
esdc-edsc,2017-2018,20340.00,20765.89
esdc-edsc,2018-2019,139943.00,141993.50
esdc-edsc,2019-2020,31539.47,31501.69
esdc-edsc,2020-2021,36118.77,35053.26
esdc-edsc,2021-2022,86288.77,61549.10
fin,2017-2018,16950.00,17370.05
hc-sc,2017-2018,193943.09,199299.45
hc-sc,2018-2019,203725.45,206271.92
hc-sc,2019-2020,529695.92,528620.96
hc-sc,2020-2021,554229.58,541693.76
hc-sc,2021-2022,534379.67,415816.47
iaac-aeic,2020-2021,38075.77,36848.79
iaac-aeic,2021-2022,13587.83,12550.98
ic,2017-2018,35798.40,36548.45
ic,2018-2019,2612.48,2637.76
ic,2019-2020,33547.52,33569.39
ic,2020-2021,13230.00,12902.17
ic,2021-2022,33894.00,0.00
infc,2019-2020,11753.24,11769.36
infc,2020-2021,23898.26,24107.31
isc-sac,2018-2019,7369.06,7440.37
isc-sac,2019-2020,63283.97,63221.27
isc-sac,2020-2021,21194.97,20749.61
isc-sac,2021-2022,14537.51,9460.75
nrc-cnrc,2017-2018,307795.48,316046.09
nrc-cnrc,2018-2019,311243.56,315075.42
nrc-cnrc,2019-2020,1076620.99,1074268.06
nrc-cnrc,2020-2021,1255468.51,1227985.85
nrc-cnrc,2021-2022,1045205.37,742448.33
nrcan-rncan,2017-2018,147047.40,150414.30
nrcan-rncan,2018-2019,77108.80,77992.65
nrcan-rncan,2019-2020,80780.22,80839.94
nrcan-rncan,2020-2021,88374.77,85082.38
nrcan-rncan,2021-2022,136502.42,91722.77
nserc-crsng,2018-2019,2755.60,2782.27
nserc-crsng,2019-2020,53081.55,52972.83
nserc-crsng,2020-2021,52936.52,51824.21
nserc-crsng,2021-2022,52936.52,40212.72
osfi-bsif,2017-2018,5348.34,5486.49
osfi-bsif,2018-2019,5951.66,6027.61
osfi-bsif,2019-2020,6914.05,6896.70
osfi-bsif,2020-2021,16937.11,16581.22
osfi-bsif,2021-2022,12760.84,11615.42
osgg-bsgg,2020-2021,15820.00,14953.24
osgg-bsgg,2021-2022,15820.00,13950.14
pc,2017-2018,6146.10,6251.67
pc,2018-2019,32925.90,33343.02
pc,2019-2020,19185.88,19136.89
pc,2020-2021,10057.00,9505.99
pc,2021-2022,32602.50,13715.60
pch,2017-2018,14690.00,14942.34
pch,2020-2021,17350.88,16400.25
pch,2021-2022,68649.12,63410.72
pco-bcp,2021-2022,27980.54,4931.25
phac-aspc,2017-2018,438628.52,450441.12
phac-aspc,2018-2019,450277.43,455957.86
phac-aspc,2020-2021,53377.01,50452.56
phac-aspc,2021-2022,278322.98,211425.39
ps-sp,2021-2022,39500.00,2180.51
rcmp-grc,2019-2020,14972.50,14993.03
tbs-sct,2017-2018,252961.80,261650.72
tbs-sct,2018-2019,15566.25,15716.89
tbs-sct,2019-2020,24096.75,24020.13
tbs-sct,2021-2022,40680.00,36409.26
tc,2017-2018,94315.25,96843.41
tc,2018-2019,6859.85,6926.23
tc,2019-2020,50651.06,50581.88
tc,2020-2021,59365.39,57306.87
tc,2021-2022,41956.67,29502.84
wage,2021-2022,39800.00,0.00
