d_most_recent_it_subcategory,d_fiscal_year,total,total_constant_2019_dollars
it_consulting_services,2018-2019,2410375.11,2454434.30
it_consulting_services,2019-2020,2416978.88,2397582.38
it_consulting_services,2020-2021,2612059.11,2490186.18
it_consulting_services,2021-2022,2539165.94,2386373.81
it_other,2020-2021,7233.71,6922.82
it_other,2021-2022,9636.15,9017.14
