d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2018-2019,113724.41,114877.00
1_facilities_and_construction,2019-2020,31746.95,31791.23
1_facilities_and_construction,2020-2021,410534.13,390613.58
1_facilities_and_construction,2021-2022,163520.50,151819.79
2_professional_services,2017-2018,50703.18,52017.07
2_professional_services,2018-2019,818822.50,832942.51
2_professional_services,2019-2020,323029.04,320614.02
2_professional_services,2020-2021,357207.99,339035.55
2_professional_services,2021-2022,596683.04,554131.26
3_information_technology,2018-2019,2410375.11,2447860.01
3_information_technology,2019-2020,2416978.88,2396582.05
3_information_technology,2020-2021,2619292.83,2489394.01
3_information_technology,2021-2022,2548802.09,2376258.58
