owner_org,d_fiscal_year,total
csps-efpc,2017-2018,868642.6551116335
csps-efpc,2018-2019,882638.1422176507
csps-efpc,2019-2020,921295.7608963331
csps-efpc,2020-2021,978651.6552132553
ec,2017-2018,76430.09652354452
ec,2018-2019,48046.332690217394
ec,2019-2020,91539.06730978261
ec,2020-2021,41108.46
ppsc-sppc,2020-2021,27683.882876712327
pwgsc-tpsgc,2017-2018,27694.57594520548
pwgsc-tpsgc,2018-2019,29924.115890410958
pwgsc-tpsgc,2019-2020,35524.24356164383
pwgsc-tpsgc,2020-2021,31311.899999999998
tc,2017-2018,25165.54863523573
