d_fiscal_year,total,total_constant_2019_dollars
2017-2018,997932.88,1023673.24
2018-2019,960608.59,975186.51
2019-2020,1048359.07,1038824.92
2020-2021,1078755.90,1025594.52
2021-2022,1089735.54,852395.46
