owner_org,d_fiscal_year,total,total_constant_2019_dollars
pwgsc-tpsgc,2018-2019,1859261.65,1894890.95
pwgsc-tpsgc,2019-2020,1864355.52,1849483.60
pwgsc-tpsgc,2020-2021,1859261.65,1770613.33
pwgsc-tpsgc,2021-2022,1859261.65,1728603.27
